REF_DATE,GEO,DGUID,CDUID,Authorized_police_officer_strength,Authorized_police_officer_strength_per100k_population,Crime_severity_index,Female_police_officers,Male_police_officers,Net_gain_or_loss_hirings_and_departures,Police_officers_eligible_to_retire,Police_officers_per_100k_population,Population,Total_number_of_civilian_and_other_personnel,Total_number_of_police_officers,Weighted_clearance_rate
2016,"Lanark County (Perth), Ontario, Ontario Provincial Police, municipal",35221,3522,,,,,,,,,,,,
2016,"Lanark County (Tay Valley Township), Ontario, Ontario Provincial Police, municipal",35040,3504,,,,,,,,,,,,
2016,"Langford, British Columbia, Royal Canadian Mounted Police, municipal",59844,5984,34,91.3,50.52,10,22,0,,85.9,37239,2,32,39.56
2016,"Langley City, British Columbia, Royal Canadian Mounted Police, municipal",59930,5993,52,192,202.13,14,34,,10.4,177.2,27082,1,48,14.15
2016,"Langley Township, British Columbia, Royal Canadian Mounted Police, municipal",59731,5973,135,109.4,91.59,35,104,7,7.9,112.7,123372,1,139,14.86
2016,"Lanigan, Saskatchewan, Royal Canadian Mounted Police, municipal",47855,4785,,,,,,,,,,,,
2016,"Laval, Quebec, municipal",24141,2414,609,143.2,47.73,186,414,-15,10.8,141.1,425225,190,600,39.42
2016,"Le Gardeur, Quebec, municipal",24072,2407,,,,,,,,,,,,
2016,"Leaf Rapids, Manitoba, Royal Canadian Mounted Police, municipal",46779,4677,,,,,,,,,,,,
2016,"Lebel-sur-Quévillon, Quebec, municipal",24143,2414,,,,,,,,,,,,
2016,"Leduc, Alberta, Royal Canadian Mounted Police, municipal",48798,4879,34,109.8,91.29,8,25,,0,106.6,30960,0,33,37.56
2016,"Lery, Quebec, municipal",24149,2414,,,,,,,,,,,,
2016,"Lethbridge Region, Alberta, municipal",48054,4805,172,180.1,121.06,14,147,,10.6,168.6,95511,59,161,51.94
2016,"Listowel, Ontario, municipal",35158,3515,,,,,,,,,,,,
2016,"Listuguj, Quebec, municipal",24214,2421,12,793.7,124.94,,,,,793.7,1512,1,12,94.85
2016,"Lloydminster, Alberta, Royal Canadian Mounted Police, municipal",48007,4800,49,151.3,143.33,10,35,,0,138.9,32391,0,45,41.92
2016,"Lloydminster, Saskatchewan, Royal Canadian Mounted Police, municipal",47714,4771,,,,,,,,,,,,
2016,"London, Ontario, municipal",35162,3516,598,151.1,76.47,115,467,-9,4.1,147.1,395722,218,582,38.56
2016,"Longueuil, Quebec, municipal",24152,2415,,,,,,,,,,,,
2016,"Longueuil, Quebec, municipal",24231,2423,568,136,49.83,194,371,-6,2.8,135.3,417497,212,565,40.12
2016,"Loretteville, Quebec, municipal",24153,2415,,,,,,,,,,,,
2016,"Lorraine, Quebec, municipal",24140,2414,,,,,,,,,,,,
2016,"Lower Mainland Integrated Teams, British Columbia",59034,5903,225,,,37,153,,9.5,,,44,190,
2016,"Lunenburg, Nova Scotia, municipal",12029,1202,,,,,,,,,,,,
2016,"Luseland, Saskatchewan, municipal",47098,4709,1,157,,,,0,0,157,637,1,1,
2016,"Lévis, Quebec, municipal",24148,2414,,,,,,,,,,,,
2016,"Lévis, Quebec, municipal",24219,2421,153,106.1,31.26,33,120,3,13.1,106.1,144205,63,153,42.14
2016,"Mackenzie, British Columbia, Royal Canadian Mounted Police, municipal",59929,5992,,,,,,,,,,,,
2016,"Macklin, Saskatchewan, municipal",47099,4709,,,,,,,,,,,,
2016,"Magog, Quebec, municipal",24157,2415,0,0,55.2,5,45,,,142.6,35059,14,50,53.82
2016,"Manawan, Quebec, municipal",24119,2411,14,678,185.56,0,14,0,0,678,2065,1,14,10.54
2016,"Manitoba First Nations, Manitoba, municipal",46070,4607,36,536,398.13,8,28,,,536,6717,12,36,71.11
2016,"Maple Creek, Saskatchewan, Royal Canadian Mounted Police, municipal",47895,4789,,,,,,,,,,,,
2016,"Maple Ridge, British Columbia, Royal Canadian Mounted Police, municipal",59727,5972,96,110.9,89.72,34,62,9,7.3,110.9,86546,0,96,24.68
2016,"Marathon, Ontario, Ontario Provincial Police, municipal",35471,3547,,,,,,,,,,,,
2016,"Marieville, Quebec, municipal",24180,2418,,,,,,,,,,,,
2016,"Markdale (Grey Highlands), Ontario, Ontario Provincial Police, municipal",35100,3510,,,,,,,,,,,,
2016,"Martensville, Saskatchewan, Royal Canadian Mounted Police, municipal",47004,4700,8,79.2,46.32,0,7,,0,69.3,10099,0,7,37.71
2016,"Mascouche, Quebec, municipal",24165,2416,63,134.2,41.28,12,51,0,,134.2,46962,33,63,57.89
2016,"Mashteuiatsh First Nations, Quebec, municipal",24147,2414,10,509.7,96.29,,,4,,509.7,1962,1,10,74.98
2016,"Matane, Quebec, municipal",24164,2416,,,,,,,,,,,,
2016,"McAdam, New Brunswick, Royal Canadian Mounted Police, municipal",13769,1376,,,,,,,,,,,,
2016,"Meadow Lake, Saskatchewan, Royal Canadian Mounted Police, municipal",47718,4771,13,234.7,307.49,,,,,198.6,5539,0,11,57.23
2016,"Meaford-Thornbury, Ontario, municipal",35001,3500,,,,,,,,,,,,
2016,"Medicine Hat, Alberta, municipal",48062,4806,114,176,103.42,7,104,,4.5,171.4,64777,35,111,54.81
2016,"Melfort, Saskatchewan, Royal Canadian Mounted Police, municipal",47757,4775,7,114,97.49,,,,0,97.7,6140,0,6,38.19
2016,"Melville, Saskatchewan, Royal Canadian Mounted Police, municipal",47923,4792,,,,,,,,,,,,
2016,"Mercier, Quebec, municipal",24170,2417,,,,,,,,,,,,
2016,"Merritt, British Columbia, Royal Canadian Mounted Police, municipal",59783,5978,15,202.9,128.01,,,0,28.6,189.4,7391,0,14,55.9
2016,"Middlesex (Thames Centre), Ontario, Ontario Provincial Police, municipal",35201,3520,,,,,,,,,,,,
2016,"Middlesex, Ontario, Ontario Provincial Police, rural",35183,3518,,,,,,,,,,,,
2016,"Middleton, Nova Scotia, municipal",12031,1203,,,,,,,,,,,,
2016,"Midland, Ontario, municipal",35177,3517,26,150.6,72.67,5,19,,,139,17270,9,24,57.04
2016,"Mingan, Quebec, municipal",24125,2412,,,,,,,,,,,,
2016,"Minnedosa, Manitoba, Royal Canadian Mounted Police, municipal",46735,4673,4,159.7,79.39,,,0,,119.8,2505,0,3,42.22
2016,"Mirabel, Quebec, municipal",24273,2427,41,60.9,36.42,13,37,4,,74.3,67299,27,50,29.03
2016,"Miramichi, New Brunswick, municipal",13015,1301,33,184.8,67.41,,,0,12.5,179.2,17859,21,32,55.29
2016,"Mission, British Columbia, Royal Canadian Mounted Police, municipal",59734,5973,49,120.5,107.84,12,37,6,8.2,120.5,40666,1,49,28.81
2016,"Mississippi Mills, Ontario, Ontario Provincial Police, rural",35036,3503,,,,,,,,,,,,
2016,"Mistissini, Quebec, municipal",24374,2437,,,,,,,,,,,,
2016,"Mont-Tremblant, Quebec, municipal",24283,2428,34,349,95.66,4,30,0,,349,9742,17,34,56.66
2016,"Mont-joli, Quebec, municipal",24171,2417,,,,,,,,,,,,
2016,"Mont-st-hilaire, Quebec, municipal",24187,2418,,,,,,,,,,,,
2016,"Montague, Prince Edward Island, Royal Canadian Mounted Police, municipal",11709,1170,,,,,,,,,,,,
2016,"Montcalm, Quebec, municipal",24188,2418,,,,,,,,,,,,
2016,"Montmagny, Quebec, municipal",24173,2417,,,,,,,,,,,,
2016,"Montréal, Quebec, municipal",24175,2417,4848,247.4,74.97,1465,3118,-15,16.3,233.8,1959831,1074,4583,31.75
2016,"Moore, Ontario, Ontario Provincial Police, municipal",35080,3508,,,,,,,,,,,,
2016,"Moose Jaw, Saskatchewan, municipal",47045,4704,54,154.8,116.25,4,49,,9.4,151.9,34885,22,53,40.4
2016,"Moosomin, Saskatchewan, Royal Canadian Mounted Police, municipal",47817,4781,,,,,,,,,,,,
2016,"Morden, Manitoba, municipal",46033,4603,16,175.9,46.12,,,,,153.9,9098,2,14,70.61
2016,"Morin Heights, Quebec, municipal",24045,2404,,,,,,,,,,,,
2016,"Morinville, Alberta, Royal Canadian Mounted Police, municipal",48897,4889,10,98.4,76.81,,,,0,98.4,10163,0,10,30.47
2016,"Mount Forest (Southgate), Ontario, Ontario Provincial Police, municipal",35103,3510,,,,,,,,,,,,
2016,"Municipality of Trent Lakes, Ontario, Ontario Provincial Police, municipal",35020,3502,,,,,,,,,,,,
2016,"Métabetchouan, Quebec, municipal",24362,2436,,,,,,,,,,,,
2016,"Nanaimo, British Columbia, Royal Canadian Mounted Police, municipal",59904,5990,144,152.1,106.15,28,111,,15.8,146.9,94647,1,139,34.04
2016,"Napanee (Deseronto), Ontario, Ontario Provincial Police, rural",35122,3512,,,,,,,,,,,,
2016,"Napanee (Greater Napanee), Ontario, Ontario Provincial Police, municipal",35097,3509,,,,,,,,,,,,
2016,"Napanee (Loyalist), Ontario, Ontario Provincial Police, municipal",35099,3509,,,,,,,,,,,,
2016,"Napanee (Stone Mills), Ontario, Ontario Provincial Police, municipal",35035,3503,,,,,,,,,,,,
2016,"Naskapi (Kawawachikamach), Quebec, municipal",24381,2438,7,1174.5,,,,,,1174.5,596,1,7,
2016,"Natasquan, Quebec, municipal",24126,2412,,,,,,,,,,,,
2016,"Neepawa, Manitoba, Royal Canadian Mounted Police, municipal",46733,4673,4,84.2,81.27,,,,0,84.2,4749,0,4,27.78
2016,"Neguac, New Brunswick, Royal Canadian Mounted Police, municipal",13707,1370,,,,,,,,,,,,
2016,"Nelson, British Columbia, municipal",59011,5901,19,172.1,80.5,,,,,163.1,11037,6,18,36.75
2016,"Nemaska, Quebec, municipal",24211,2421,,,,,,,,,,,,
2016,"New Glasgow, Nova Scotia, municipal",12058,1205,35,298.7,86.39,,,,,298.7,11718,11,35,59.3
2016,"New Westminster, British Columbia, municipal",59012,5901,110,147.3,76.22,30,81,,,148.6,74696,36,111,26.72
2016,"Niagara Region (St. Catharines), Ontario, municipal",35196,3519,700,152.4,49.3,119,587,-7,6.9,153.7,459241,294,706,35.04
2016,"Nicolet, Quebec, municipal",24191,2419,,,,,,,,,,,,
2016,"Nipawin, Saskatchewan, Royal Canadian Mounted Police, municipal",47759,4775,,,,,,,,,,,,
2016,"Nipigon (Red Rock), Ontario, Ontario Provincial Police, municipal",35112,3511,,,,,,,,,,,,
2016,"Nishnawbe-Aski Nation, Ontario, municipal",35011,3501,145,754.7,239.47,16,129,10,0,754.7,19214,30,145,73.08
2016,"Norfolk County, Ontario, Ontario Provincial Police, municipal",35070,3507,,,,,,,,,,,,
2016,"Normandin, Quebec, municipal",24363,2436,,,,,,,,,,,,
2016,"North Battleford, Saskatchewan, Royal Canadian Mounted Police, municipal",47721,4772,36,244.6,355.82,7,27,,,231,14718,0,34,43.51
2016,"North Bay (Bonfield), Ontario, Ontario Provincial Police, municipal",35116,3511,,,,,,,,,,,,
2016,"North Bay (East Ferris), Ontario, Ontario Provincial Police, municipal",35149,3514,,,,,,,,,,,,
2016,"North Bay (Mattawa), Ontario, Ontario Provincial Police, municipal",35063,3506,,,,,,,,,,,,
2016,"North Bay (Powassan), Ontario, Ontario Provincial Police, municipal",35068,3506,,,,,,,,,,,,
2016,"North Bay, Ontario, municipal",35197,3519,94,165.1,69.56,13,77,,5.6,158.1,56938,53,90,46.54
2016,"North Cowichan, British Columbia, Royal Canadian Mounted Police, municipal",59906,5990,31,100.8,102.42,9,25,,0,110.5,30760,0,34,40.16
2016,"North Parry Sound group of two, Ontario, Ontario Provincial Police, municipal",35067,3506,,,,,,,,,,,,
2016,"North Peace Tribal, Alberta, municipal",48006,4800,,,,,,,,,,,,
2016,"North Saanich, British Columbia, Royal Canadian Mounted Police, municipal",59815,5981,11,94.8,25.44,5,7,,,103.4,11607,0,12,38.42
2016,"North Vancouver City, British Columbia, Royal Canadian Mounted Police, municipal",59706,5970,60,108.3,78.77,15,36,,15.7,92,55421,0,51,23.79
2016,"North Vancouver District, British Columbia, Royal Canadian Mounted Police, municipal",59707,5970,86,96,46.01,18,65,6,14.5,92.7,89541,0,83,17.45
2016,"Northern Rockies Regional Municipality, British Columbia, Royal Canadian Mounted Police, municipal",59039,5903,11,217.4,110.74,,,,,217.4,5059,0,11,49.62
2016,"Northern Rockies Regional municipality, British Columbia, Royal Canadian Mounted Police, municipal",59033,5903,,,,,,,,,,,,
2016,"Northumberland (Alnwick/Haldimand), Ontario, Ontario Provincial Police, municipal",35091,3509,,,,,,,,,,,,
2016,"Northumberland (Brighton), Ontario, Ontario Provincial Police, municipal",35016,3501,,,,,,,,,,,,
2016,"Northumberland (Cramahe), Ontario, Ontario Provincial Police, municipal",35113,3511,,,,,,,,,,,,
2016,"Northumberland (Hamilton), Ontario, Ontario Provincial Police, municipal",35170,3517,,,,,,,,,,,,
2016,"Northumberland (Hope), Ontario, Ontario Provincial Police, municipal",35093,3509,,,,,,,,,,,,
2016,"Northumberland (Trent Hills), Ontario, Ontario Provincial Police, municipal",35110,3511,,,,,,,,,,,,
2016,"Nottawasaga (New Tecumseth/Essa/Adjala Tosorontio), Ontario, Ontario Provincial Police, municipal",35470,3547,,,,,,,,,,,,
2016,"Oak Bay, British Columbia, municipal",59015,5901,23,123.2,29.53,5,20,,,134,18663,4,25,16.32
2016,"Obedjiwan First Nations, Quebec, municipal",24178,2417,14,696.2,261.43,,,22,,1094,2011,1,22,103.77
2016,"Odanak / Wôlinak, Quebec, municipal",24144,2414,6,920.2,,,,,,1227,652,1,8,
2016,"Okotoks, Alberta, Royal Canadian Mounted Police, municipal",48906,4890,22,74,60.98,6,18,,,80.8,29716,0,24,38.64
2016,"Olds, Alberta, Royal Canadian Mounted Police, municipal",48878,4887,9,95.5,88.33,,,,,95.5,9422,0,9,40.27
2016,"Orangeville, Ontario, municipal",35204,3520,43,144.5,46.42,,,,,134.5,29748,25,40,44.46
2016,"Orillia, Ontario, Ontario Provincial Police, municipal",35465,3546,,,,,,,,,,,,
2016,"Oromocto, New Brunswick, Royal Canadian Mounted Police, municipal",13776,1377,14,146.9,50.36,,,0,,125.9,9529,0,12,26.48
2016,"Osoyoos, British Columbia, Royal Canadian Mounted Police, municipal",59042,5904,,,,,,,,,,,,
2016,"Ottawa, Ontario, municipal",35010,3501,1359,140.9,52.07,295,944,19,4.2,128.5,964448,598,1239,39.24
2016,"Ottawa, Ontario, municipal",35207,3520,,,,,,,,,,,,
2016,"Otterburn Park, Quebec, municipal",24046,2404,,,,,,,,,,,,
2016,"Oujé-bougoumou, Quebec, municipal",24208,2420,,,,,,,,,,,,
2016,"Outlook, Saskatchewan, Royal Canadian Mounted Police, municipal",47856,4785,,,,,,,,,,,,
2016,"Owen Sound, Ontario, municipal",35212,3521,41,186.7,77.02,7,34,,,186.7,21959,36,41,43.32
2016,"Oxford (Blandford-Blenheim), Ontario, Ontario Provincial Police, municipal",35188,3518,,,,,,,,,,,,
2016,"Oxford (East Zorra-Tavistock), Ontario, Ontario Provincial Police, municipal",35189,3518,,,,,,,,,,,,
2016,"Oxford (Ingersoll), Ontario, Ontario Provincial Police, municipal",35139,3513,,,,,,,,,,,,
2016,"Oxford (Norwich), Ontario, Ontario Provincial Police, municipal",35187,3518,,,,,,,,,,,,
2016,"Oxford (Tillsonburg), Ontario, Ontario Provincial Police, municipal",35106,3510,,,,,,,,,,,,
2016,"Oxford County, Nova Scotia, Royal Canadian Mounted Police, municipal",12833,1283,,,,,,,,,,,,
2016,"Pakua Shipi, Quebec, municipal",24179,2417,5,2118.6,,0,5,0,,2118.6,236,0,5,
2016,"Palmerston, Ontario, municipal",35213,3521,,,,,,,,,,,,
2016,"Paris, Ontario, municipal",35214,3521,,,,,,,,,,,,
2016,"Parksville, British Columbia, Royal Canadian Mounted Police, municipal",59817,5981,16,124.6,88.21,5,11,,0,124.6,12846,3,16,29.53
2016,"Parrsboro, Nova Scotia, Royal Canadian Mounted Police, municipal",12712,1271,3,246.7,136.84,,,,,246.7,1216,0,3,48.33
2016,"Peace River, Alberta, Royal Canadian Mounted Police, municipal",48854,4885,12,170.5,130.48,4,6,,0,142.1,7038,0,10,52.63
2016,"Peachland, British Columbia, Royal Canadian Mounted Police, municipal",59037,5903,4,71.3,49.77,0,4,,,71.3,5610,0,4,12.62
2016,"Peel Region (Mississauga/Brampton), Ontario, municipal",35041,3504,2016,148.1,43.59,358,1609,19,4.1,144.5,1361674,875,1967,41.2
2016,"Penticton, British Columbia, Royal Canadian Mounted Police, municipal",59737,5973,45,128.4,133.95,8,34,,,119.9,35039,0,42,30.53
2016,"Perth County (North Perth), Ontario, Ontario Provincial Police, municipal",35069,3506,,,,,,,,,,,,
2016,"Perth County (St. Marys), Ontario, Ontario Provincial Police, municipal",35487,3548,,,,,,,,,,,,
2016,"Perth County (West Perth), Ontario, Ontario Provincial Police, municipal",35486,3548,,,,,,,,,,,,
2016,"Pessamit, Quebec, municipal",24259,2425,0,0,134.05,,,,,666.4,2251,2,15,67.89
2016,"Peterborough County (Asphodel-Norwood), Ontario, Ontario Provincial Police, municipal",35018,3501,,,,,,,,,,,,
2016,"Peterborough County (Cavan/Millbrook/N. Monaghan), Ontario, Ontario Provincial Police, municipal",35024,3502,,,,,,,,,,,,
2016,"Peterborough County (Douro/Dummer), Ontario, Ontario Provincial Police, municipal",35019,3501,,,,,,,,,,,,
2016,"Peterborough County (Havelock/Belmont/Methuen), Ontario, Ontario Provincial Police, municipal",35022,3502,,,,,,,,,,,,
2016,"Peterborough County (Otonabee/S. Monaghan), Ontario, Ontario Provincial Police, municipal",35025,3502,,,,,,,,,,,,
2016,"Peterborough-Lakefield, Ontario, municipal",35222,3522,139,146.8,63.91,28,110,4,3.6,145.7,94707,51,138,59.38
2016,"Petrolia, Ontario, Ontario Provincial Police, municipal",35485,3548,,,,,,,,,,,,
2016,"Pictou, Nova Scotia, Royal Canadian Mounted Police, municipal",12776,1277,7,216.9,84.96,0,6,0,,185.9,3227,0,6,27.33
2016,"Pikogan First Nations, Quebec, municipal",24195,2419,0,0,,,,,,746.3,536,2,4,
2016,"Pinawa, Manitoba, Royal Canadian Mounted Police, municipal",46800,4680,2,132,19.61,,,,,132,1515,0,2,60.38
2016,"Pincher Creek, Alberta, Royal Canadian Mounted Police, municipal",48825,4882,,,,,,,,,,,,
2016,"Pincourt, Quebec, municipal",24202,2420,,,,,,,,,,,,
2016,"Pitt Meadows, British Columbia, Royal Canadian Mounted Police, municipal",59818,5981,22,113.3,70.8,6,15,0,19,108.2,19409,0,21,20.57
2016,"Plessisville, Quebec, municipal",24203,2420,,,,,,,,,,,,
2016,"Point Edward, Ontario, municipal",35226,3522,,,,,,,,,,,,
2016,"Ponoka, Alberta, Royal Canadian Mounted Police, municipal",48893,4889,12,162.1,166.3,,,,0,162.1,7403,0,12,48.47
2016,"Port Alberni, British Columbia, Royal Canadian Mounted Police, municipal",59908,5990,34,185.2,133.93,6,26,0,12.5,174.3,18360,0,32,60.13
2016,"Port Coquitlam, British Columbia, Royal Canadian Mounted Police, municipal",59708,5970,66,107.4,72.39,12,50,9,9.7,100.9,61444,0,62,26.11
2016,"Port Hardy, British Columbia, Royal Canadian Mounted Police, municipal",59813,5981,,,,,,,,,,,,
2016,"Port Hawkesbury, Nova Scotia, Royal Canadian Mounted Police, municipal",12821,1282,,,,,,,,,,,,
2016,"Port Hope, Ontario, municipal",35235,3523,23,171.5,79.55,4,19,0,,171.5,13408,7,23,29.96
2016,"Port Moody, British Columbia, municipal",59016,5901,51,145.6,45.48,7,41,,,137,35039,18,48,36.91
2016,"Port-cartier, Quebec, municipal",24209,2420,,,,,,,,,,,,
2016,"Portage La Prairie, Manitoba, Royal Canadian Mounted Police, municipal",46801,4680,27,197.9,189.03,5,22,,,197.9,13644,0,27,42.11
2016,"Powell River, British Columbia, Royal Canadian Mounted Police, municipal",59873,5987,18,132.4,64.79,4,17,,,154.5,13593,0,21,45.23
2016,"Prescott, Ontario, municipal",35243,3524,,,,,,,,,,,,
2016,"Prince Albert, Saskatchewan, municipal",47055,4705,92,247.9,246.26,11,79,,,242.5,37111,38,90,45.23
2016,"Prince Edward, Ontario, Ontario Provincial Police, municipal",35077,3507,,,,,,,,,,,,
2016,"Prince George, British Columbia, Royal Canadian Mounted Police, municipal",59710,5971,135,174.2,148.14,24,103,7,5.5,163.9,77488,0,127,41.87
2016,"Prince Rupert, British Columbia, Royal Canadian Mounted Police, municipal",59854,5985,36,281.8,122.31,4,24,7,,219.2,12773,0,28,42.04
2016,"Princeville, Quebec, municipal",24213,2421,,,,,,,,,,,,
2016,"Prévost, Quebec, municipal",24206,2420,,,,,,,,,,,,
2016,"Qualicum Beach, British Columbia, Royal Canadian Mounted Police, municipal",59744,5974,8,87.9,33.85,,,,0,87.9,9106,2,8,39.11
2016,"Quesnel, British Columbia, Royal Canadian Mounted Police, municipal",59837,5983,22,213.7,199.76,5,17,,0,213.7,10295,0,22,36.28
2016,"Quinte West, Ontario, Ontario Provincial Police, municipal",35159,3515,,,,,,,,,,,,
2016,"Québec, Quebec, municipal",24215,2421,723,126.7,51.08,208,563,55,1.4,135.1,570606,173,771,39.45
2016,"Québec, Quebec, municipal",24232,2423,,,,,,,,,,,,
2016,"R.M. of Vanscoy No. 345, Saskatchewan, municipal",47009,4700,1,,,,,0,,,,0,1,
2016,"Rainy River District (Atikokan), Ontario, Ontario Provincial Police, municipal",35172,3517,,,,,,,,,,,,
2016,"Rama, Ontario",35497,3549,18,1984.6,,,,,0,1984.6,907,3,18,
2016,"Raymond, Alberta, Royal Canadian Mounted Police, municipal",48830,4883,,,,,,,,,,,,
2016,"Red Deer, Alberta, Royal Canadian Mounted Police, municipal",48882,4888,153,148.1,210.66,37,127,18,7.3,158.7,103310,0,164,19.62
2016,"Red Lake, Ontario, Ontario Provincial Police, municipal",35032,3503,,,,,,,,,,,,
2016,"Red Rock, Ontario, municipal",35414,3541,,,,,,,,,,,,
2016,"Redcliff, Alberta, Royal Canadian Mounted Police, municipal",48008,4800,8,139.6,49.92,,,0,,157.1,5729,2,9,39.91
2016,"Redwater, Alberta, Royal Canadian Mounted Police, municipal",48902,4890,,,,,,,,,,,,
2016,"Regina, Saskatchewan, municipal",47063,4706,393,176.1,132.02,98,295,4,2.5,176.1,223190,176,393,39.47
2016,"Renfrew, Ontario, Ontario Provincial Police, municipal",35107,3510,,,,,,,,,,,,
2016,"Renfrew, Ontario, municipal",35247,3524,,,,,,,,,,,,
2016,"Repentigny, Quebec, municipal",24221,2422,123,135.9,29.69,22,100,,9.8,134.8,90484,36,122,60.9
2016,"Revelstoke, British Columbia, Royal Canadian Mounted Police, municipal",59814,5981,12,150.9,58.35,,,,0,150.9,7954,0,12,40.16
2016,"Richelieu Saint-Laurent, Quebec, municipal",24268,2426,213,103.9,34.54,47,165,-6,,103.5,204912,39,212,36.84
2016,"Richibucto, New Brunswick, Royal Canadian Mounted Police, municipal",13703,1370,,,,,,,,,,,,
2016,"Richmond, British Columbia, Royal Canadian Mounted Police, municipal",59711,5971,200,96.5,76.75,38,162,10,7.5,96.5,207261,2,200,23.53
2016,"Richmond, Quebec, municipal",24223,2422,,,,,,,,,,,,
2016,"Rideau Lakes (Westport), Ontario, Ontario Provincial Police, municipal",35034,3503,,,,,,,,,,,,
2016,"Rimbey, Alberta, Royal Canadian Mounted Police, municipal",48911,4891,,,,,,,,,,,,
2016,"Rimouski, Quebec, municipal",24225,2422,,,,,,,,,,,,
2016,"Rivers, Manitoba, municipal",46040,4604,3,231.7,38.32,,,0,,231.7,1295,0,3,23.78
2016,"Rivière-du-Loup, Quebec, municipal",24228,2422,,,,,,,,,,,,
2016,"Roberval, Quebec, municipal",24233,2423,,,,,,,,,,,,
2016,"Roblin, Manitoba, Royal Canadian Mounted Police, municipal",46765,4676,2,112.8,229.53,,,,,112.8,1773,0,2,41.14
